gameDate,gameId,team,opposingTeam,home_or_away,playoffGame,goals_for,goals_against,xGoalsFor,xGoalsAgainst,shotsOnGoalFor,shotsOnGoalAgainst,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,total_shots_x,total_xGoals,total_rebounds,avg_shot_distance,total_shots_y,total_goals,shots_on_goal,xGoals,missed_shots,blocked_shots,shooterPlayerId,playerPositionThatDidEvent,total_shots_by_player,total_xGoals_by_player,shooterName
2024-12-28,2024020575,PIT,NYI,AWAY,0,3.0,6.0,2.385,5.574,25.0,35.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
2024-12-28,2024020575,PIT,NYI,AWAY,0,2.0,5.0,1.349,2.388,15.0,28.0,1.0,1.0,0.0,3.0,2.0,0.0,,,,,,,,,,,,,,,
2024-12-28,2024020575,PIT,NYI,AWAY,0,0.0,0.0,0.0,0.61,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-28,2024020575,PIT,NYI,AWAY,0,1.0,0.0,0.595,0.251,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-29,2024020581,PIT,NYI,HOME,0,0.0,2.0,0.0,0.575,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-29,2024020581,PIT,NYI,HOME,0,3.0,2.0,5.055,2.293,41.0,31.0,1.0,2.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-29,2024020581,PIT,NYI,HOME,0,1.0,0.0,2.986,1.639,29.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-29,2024020581,PIT,NYI,HOME,0,0.0,0.0,0.029,0.08,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-29,2024020581,PIT,NYI,HOME,0,2.0,0.0,2.04,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-31,2024020593,PIT,DET,AWAY,0,0.0,1.0,0.062,0.679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-31,2024020593,PIT,DET,AWAY,0,2.0,4.0,2.939,4.206,25.0,25.0,0.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
2024-12-31,2024020593,PIT,DET,AWAY,0,1.0,1.0,1.837,2.17,19.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-12-31,2024020593,PIT,DET,AWAY,0,0.0,2.0,0.018,1.348,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-31,2024020593,PIT,DET,AWAY,0,1.0,0.0,1.022,0.008,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,PIT,FLA,AWAY,0,1.0,0.0,0.922,0.423,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,PIT,FLA,AWAY,0,2.0,2.0,3.964,3.798,31.0,33.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,PIT,FLA,AWAY,0,0.0,1.0,1.578,2.615,18.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,PIT,FLA,AWAY,0,0.0,1.0,0.016,0.575,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,PIT,FLA,AWAY,0,1.0,0.0,1.448,0.184,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-05,2024020634,PIT,CAR,AWAY,0,0.0,1.0,0.092,0.334,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-05,2024020634,PIT,CAR,AWAY,0,3.0,4.0,1.232,2.89,19.0,31.0,3.0,0.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
2025-01-05,2024020634,PIT,CAR,AWAY,0,3.0,3.0,1.113,2.021,15.0,21.0,3.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,
2025-01-05,2024020634,PIT,CAR,AWAY,0,0.0,0.0,0.0,0.477,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-05,2024020634,PIT,CAR,AWAY,0,0.0,0.0,0.027,0.057,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-07,2024020645,PIT,CBJ,HOME,0,0.0,0.0,0.264,0.046,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-07,2024020645,PIT,CBJ,HOME,0,3.0,3.0,2.396,2.819,23.0,29.0,1.0,1.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,
2025-01-07,2024020645,PIT,CBJ,HOME,0,2.0,1.0,1.413,1.319,19.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-07,2024020645,PIT,CBJ,HOME,0,0.0,2.0,0.0,1.352,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
2025-01-07,2024020645,PIT,CBJ,HOME,0,1.0,0.0,0.719,0.101,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-09,2024020658,PIT,EDM,HOME,0,0.0,0.0,1.878,0.222,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-09,2024020658,PIT,EDM,HOME,0,5.0,3.0,4.496,4.553,26.0,43.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
2025-01-09,2024020658,PIT,EDM,HOME,0,4.0,2.0,2.483,2.733,23.0,32.0,2.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2025-01-09,2024020658,PIT,EDM,HOME,0,0.0,1.0,0.0,1.598,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-09,2024020658,PIT,EDM,HOME,0,1.0,0.0,0.135,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-11,2024020671,PIT,OTT,HOME,0,0.0,0.0,0.0,0.454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-11,2024020671,PIT,OTT,HOME,0,0.0,5.0,3.18,2.715,29.0,22.0,0.0,0.0,0.0,2.0,0.0,3.0,,,,,,,,,,,,,,,
2025-01-11,2024020671,PIT,OTT,HOME,0,0.0,2.0,1.719,0.862,22.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-11,2024020671,PIT,OTT,HOME,0,0.0,2.0,0.0,1.185,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
2025-01-11,2024020671,PIT,OTT,HOME,0,0.0,1.0,1.461,0.214,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-12,2024020686,PIT,TBL,HOME,0,0.0,3.0,0.117,1.954,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,
2025-01-12,2024020686,PIT,TBL,HOME,0,2.0,5.0,3.991,3.464,33.0,19.0,1.0,1.0,0.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
2025-01-12,2024020686,PIT,TBL,HOME,0,1.0,2.0,2.597,1.205,25.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2025-01-12,2024020686,PIT,TBL,HOME,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-12,2024020686,PIT,TBL,HOME,0,1.0,0.0,1.277,0.305,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-09,2024020008,EDM,WPG,HOME,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-09,2024020008,EDM,WPG,HOME,0,0.0,6.0,2.838,2.49,30.0,20.0,0.0,0.0,0.0,4.0,0.0,2.0,,,,,,,,,,,,,,,
2024-10-09,2024020008,EDM,WPG,HOME,0,0.0,4.0,2.395,1.422,27.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-09,2024020008,EDM,WPG,HOME,0,0.0,2.0,0.185,1.058,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
2024-10-09,2024020008,EDM,WPG,HOME,0,0.0,0.0,0.259,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-12,2024020036,EDM,CHI,HOME,0,0.0,0.0,0.599,0.323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-12,2024020036,EDM,CHI,HOME,0,2.0,5.0,4.067,2.557,38.0,20.0,0.0,1.0,1.0,2.0,0.0,3.0,,,,,,,,,,,,,,,
2024-10-12,2024020036,EDM,CHI,HOME,0,1.0,2.0,2.957,0.858,32.0,17.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-12,2024020036,EDM,CHI,HOME,0,0.0,3.0,0.0,1.376,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,
2024-10-12,2024020036,EDM,CHI,HOME,0,1.0,0.0,0.511,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-13,2024020040,EDM,CGY,HOME,0,0.0,1.0,0.109,2.244,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-13,2024020040,EDM,CGY,HOME,0,1.0,4.0,2.495,5.078,26.0,29.0,0.0,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
2024-10-13,2024020040,EDM,CGY,HOME,0,1.0,3.0,2.287,2.785,23.0,24.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
2024-10-13,2024020040,EDM,CGY,HOME,0,0.0,0.0,0.099,0.039,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-13,2024020040,EDM,CGY,HOME,0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-15,2024020056,EDM,PHI,HOME,0,1.0,0.0,0.344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-15,2024020056,EDM,PHI,HOME,0,4.0,3.0,2.916,2.883,31.0,30.0,3.0,1.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-15,2024020056,EDM,PHI,HOME,0,3.0,1.0,2.017,1.514,25.0,20.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-15,2024020056,EDM,PHI,HOME,0,0.0,2.0,0.008,1.239,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-15,2024020056,EDM,PHI,HOME,0,0.0,0.0,0.547,0.129,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-17,2024020069,EDM,NSH,AWAY,0,1.0,0.0,0.647,0.058,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-17,2024020069,EDM,NSH,AWAY,0,4.0,2.0,3.956,2.097,36.0,27.0,1.0,1.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,
2024-10-17,2024020069,EDM,NSH,AWAY,0,3.0,1.0,2.759,1.457,30.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-10-17,2024020069,EDM,NSH,AWAY,0,0.0,1.0,0.0,0.519,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-10-17,2024020069,EDM,NSH,AWAY,0,0.0,0.0,0.55,0.063,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-19,2024020077,EDM,DAL,AWAY,0,1.0,1.0,0.252,1.313,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-19,2024020077,EDM,DAL,AWAY,0,1.0,4.0,3.031,3.274,31.0,24.0,0.0,1.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,
2024-10-19,2024020077,EDM,DAL,AWAY,0,0.0,2.0,2.667,1.874,25.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,
2024-10-19,2024020077,EDM,DAL,AWAY,0,0.0,1.0,0.0,0.087,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-10-19,2024020077,EDM,DAL,AWAY,0,0.0,0.0,0.111,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-22,2024020103,EDM,CAR,HOME,0,0.0,1.0,0.552,0.529,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-22,2024020103,EDM,CAR,HOME,0,2.0,3.0,4.579,4.606,35.0,33.0,1.0,0.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,
2024-10-22,2024020103,EDM,CAR,HOME,0,1.0,1.0,2.544,3.14,25.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-22,2024020103,EDM,CAR,HOME,0,0.0,1.0,0.0,0.623,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-22,2024020103,EDM,CAR,HOME,0,1.0,0.0,1.484,0.315,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-25,2024020121,EDM,PIT,HOME,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-25,2024020121,EDM,PIT,HOME,0,4.0,0.0,5.817,2.164,50.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-25,2024020121,EDM,PIT,HOME,0,3.0,0.0,5.344,2.041,47.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-25,2024020121,EDM,PIT,HOME,0,0.0,0.0,0.124,0.036,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-25,2024020121,EDM,PIT,HOME,0,1.0,0.0,0.348,0.087,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-27,2024020136,EDM,DET,AWAY,0,1.0,0.0,0.14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-27,2024020136,EDM,DET,AWAY,0,3.0,2.0,2.356,3.179,34.0,26.0,2.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-10-27,2024020136,EDM,DET,AWAY,0,2.0,2.0,2.185,3.1,32.0,24.0,2.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-10-27,2024020136,EDM,DET,AWAY,0,0.0,0.0,0.0,0.059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-27,2024020136,EDM,DET,AWAY,0,0.0,0.0,0.031,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-28,2024020142,EDM,CBJ,AWAY,0,0.0,0.0,0.041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-28,2024020142,EDM,CBJ,AWAY,0,1.0,6.0,2.268,2.535,32.0,25.0,0.0,0.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
2024-10-28,2024020142,EDM,CBJ,AWAY,0,0.0,5.0,1.6,2.206,20.0,20.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
2024-10-28,2024020142,EDM,CBJ,AWAY,0,0.0,1.0,0.11,0.282,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-10-28,2024020142,EDM,CBJ,AWAY,0,1.0,0.0,0.517,0.047,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-31,2024020166,EDM,NSH,AWAY,0,0.0,0.0,0.077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-31,2024020166,EDM,NSH,AWAY,0,5.0,1.0,2.238,2.172,29.0,27.0,2.0,3.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-10-31,2024020166,EDM,NSH,AWAY,0,5.0,0.0,2.136,1.724,27.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-31,2024020166,EDM,NSH,AWAY,0,0.0,1.0,0.017,0.448,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-10-31,2024020166,EDM,NSH,AWAY,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-03,2024020190,EDM,CGY,AWAY,0,1.0,0.0,0.524,0.55,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-03,2024020190,EDM,CGY,AWAY,0,4.0,2.0,3.449,2.974,31.0,31.0,0.0,2.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-03,2024020190,EDM,CGY,AWAY,0,2.0,1.0,1.885,2.265,28.0,26.0,0.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-03,2024020190,EDM,CGY,AWAY,0,0.0,1.0,0.0,0.16,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-03,2024020190,EDM,CGY,AWAY,0,1.0,0.0,1.04,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-04,2024020193,EDM,NJD,HOME,0,0.0,0.0,0.24,0.616,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-04,2024020193,EDM,NJD,HOME,0,0.0,3.0,3.356,2.875,31.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,
2024-11-04,2024020193,EDM,NJD,HOME,0,0.0,2.0,2.651,1.594,25.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-04,2024020193,EDM,NJD,HOME,0,0.0,1.0,0.0,0.656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-04,2024020193,EDM,NJD,HOME,0,0.0,0.0,0.465,0.008,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-06,2024020207,EDM,VGK,HOME,0,0.0,1.0,0.0,1.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-06,2024020207,EDM,VGK,HOME,0,2.0,4.0,2.254,3.445,29.0,35.0,1.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
2024-11-06,2024020207,EDM,VGK,HOME,0,2.0,2.0,2.254,1.84,29.0,28.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-06,2024020207,EDM,VGK,HOME,0,0.0,1.0,0.0,0.416,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-06,2024020207,EDM,VGK,HOME,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-09,2024020235,EDM,VAN,AWAY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-09,2024020235,EDM,VAN,AWAY,0,7.0,3.0,3.339,1.453,31.0,20.0,3.0,2.0,2.0,0.0,3.0,0.0,,,,,,,,,,,,,,,
2024-11-09,2024020235,EDM,VAN,AWAY,0,6.0,2.0,2.147,1.266,24.0,18.0,3.0,2.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,
2024-11-09,2024020235,EDM,VAN,AWAY,0,0.0,1.0,0.155,0.187,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-09,2024020235,EDM,VAN,AWAY,0,1.0,0.0,1.037,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-12,2024020249,EDM,NYI,HOME,0,1.0,1.0,0.47,0.27,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-12,2024020249,EDM,NYI,HOME,0,4.0,3.0,4.153,1.361,42.0,22.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
2024-11-12,2024020249,EDM,NYI,HOME,0,2.0,2.0,3.337,1.023,34.0,19.0,2.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-12,2024020249,EDM,NYI,HOME,0,0.0,0.0,0.0,0.005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-12,2024020249,EDM,NYI,HOME,0,1.0,0.0,0.346,0.064,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-14,2024020264,EDM,NSH,HOME,0,2.0,0.0,0.377,0.125,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-14,2024020264,EDM,NSH,HOME,0,3.0,2.0,3.025,1.362,34.0,22.0,3.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-14,2024020264,EDM,NSH,HOME,0,1.0,2.0,2.175,1.236,26.0,21.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-14,2024020264,EDM,NSH,HOME,0,0.0,0.0,0.116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-14,2024020264,EDM,NSH,HOME,0,0.0,0.0,0.357,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020274,EDM,TOR,AWAY,0,1.0,1.0,0.397,0.175,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020274,EDM,TOR,AWAY,0,3.0,4.0,2.584,2.363,30.0,22.0,0.0,1.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020274,EDM,TOR,AWAY,0,1.0,3.0,1.275,1.246,24.0,15.0,0.0,1.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020274,EDM,TOR,AWAY,0,0.0,0.0,0.06,0.914,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020274,EDM,TOR,AWAY,0,1.0,0.0,0.852,0.028,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-18,2024020290,EDM,MTL,AWAY,0,0.0,1.0,2.033,1.595,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-18,2024020290,EDM,MTL,AWAY,0,0.0,3.0,2.97,5.046,30.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
2024-11-18,2024020290,EDM,MTL,AWAY,0,0.0,2.0,0.866,3.099,19.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-18,2024020290,EDM,MTL,AWAY,0,0.0,0.0,0.0,0.177,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-18,2024020290,EDM,MTL,AWAY,0,0.0,0.0,0.071,0.176,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-19,2024020294,EDM,OTT,AWAY,0,1.0,0.0,0.428,0.054,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-19,2024020294,EDM,OTT,AWAY,0,5.0,2.0,2.615,2.338,31.0,29.0,0.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-19,2024020294,EDM,OTT,AWAY,0,4.0,2.0,2.159,2.078,27.0,27.0,0.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-19,2024020294,EDM,OTT,AWAY,0,0.0,0.0,0.0,0.206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-19,2024020294,EDM,OTT,AWAY,0,0.0,0.0,0.027,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-21,2024020315,EDM,MIN,HOME,0,1.0,0.0,0.656,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-21,2024020315,EDM,MIN,HOME,0,3.0,5.0,2.386,3.531,31.0,26.0,1.0,1.0,1.0,3.0,0.0,2.0,,,,,,,,,,,,,,,
2024-11-21,2024020315,EDM,MIN,HOME,0,2.0,5.0,1.558,3.515,28.0,25.0,1.0,1.0,0.0,3.0,0.0,2.0,,,,,,,,,,,,,,,
2024-11-21,2024020315,EDM,MIN,HOME,0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-21,2024020315,EDM,MIN,HOME,0,0.0,0.0,0.171,0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-23,2024020332,EDM,NYR,HOME,0,1.0,0.0,0.276,0.372,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-23,2024020332,EDM,NYR,HOME,0,6.0,2.0,2.919,2.617,40.0,34.0,4.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-23,2024020332,EDM,NYR,HOME,0,4.0,2.0,2.045,2.151,33.0,26.0,3.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-23,2024020332,EDM,NYR,HOME,0,1.0,0.0,0.351,0.06,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
